"job_id","STC","rack_address","port_x_m","port_y_m","port_z_m","kind","arrival_s","dispatch_s","complete_s","wait_s","lead_s","cycle","measurement_window","seed","port_route","fem_case"
"STC1/out-74","1","STC01-A-012-10-D2","0","0","-1.2","out","6273.1705868496965","6273.832954761149","6337.542454398412","0.6623679114527476","64.37186754871527","out","true","20260909","BASE","1"
"STC1/in-75","1","STC01-A-020-06-D1","0","0","-1.2","in","6296.3174860751515","6337.542454398412","6371.918620702341","41.22496832326033","75.60113462718982","in","true","20260909","BASE","1"
"STC1/out-75","1","STC01-B-016-06-D1","0","0","-1.2","out","6360.713967291107","6371.918620702341","6411.787537201654","11.204653411234176","51.07356991054712","out","true","20260909","BASE","1"
"STC1/in-76","1","STC01-A-011-02-D1","0","0","-1.2","in","6382.680918698065","6411.787537201654","6440.163703505584","29.106618503588834","57.48278480751833","in","true","20260909","BASE","1"
"STC1/out-76","1","STC01-A-002-02-D2","0","0","-1.2","out","6449.783294363215","6449.783294363215","6487.992794000477","0","38.209499637262525","out","true","20260909","BASE","1"
"STC1/in-77","1","STC01-B-027-10-D1","0","0","-1.2","in","6461.23159254635","6487.992794000477","6527.035626971074","26.76120145412733","65.8040344247238","in","true","20260909","BASE","1"
"STC1/out-77","1","STC01-B-001-03-D2","0","0","-1.2","out","6530.066448021681","6530.066448021681","6581.609280992277","0","51.542832970595555","out","true","20260909","BASE","1"
"STC1/in-78","1","STC01-A-026-04-D1","0","0","-1.2","in","6541.878778677699","6581.609280992277","6619.985447296206","39.73050231457728","78.10666861850677","in","true","20260909","BASE","1"
"STC1/out-78","1","STC01-A-012-08-D2","0","0","-1.2","out","6613.479444757105","6619.985447296206","6673.528280266802","6.506002539101246","60.0488355096968","out","true","20260909","BASE","1"
"STC1/in-79","1","STC01-B-016-09-D1","0","0","-1.2","in","6622.2286251120795","6673.528280266802","6708.404446570731","51.29965515472213","86.17582145865163","in","true","20260909","BASE","1"
"STC1/in-80","1","STC01-A-008-10-D1","0","0","-1.2","in","6704.182728845625","6708.404446570731","6764.780612874661","4.221717725105918","60.59788402903541","dc","true","20260909","BASE","1"
"STC1/out-79","1","STC01-B-007-08-D1","0","0","-1.2","out","6693.887372986814","6708.404446570731","6803.65677917859","14.517073583917409","109.7694061917764","dc","true","20260909","BASE","1"
"STC1/in-81","1","STC01-A-007-06-D1","0","0","-1.2","in","6793.205645818794","6803.65677917859","6832.53294548252","10.451133359795676","39.32729966372517","dc","true","20260909","BASE","1"
"STC1/out-80","1","STC01-B-007-08-D2","0","0","-1.2","out","6771.5098450279675","6803.65677917859","6876.742445119782","32.146934150622656","105.23260009181467","dc","true","20260909","BASE","1"
"STC1/out-81","1","STC01-B-006-04-D2","0","0","-1.2","out","6854.34720747439","6876.742445119782","6916.451944757045","22.395237645391717","62.10473728265424","out","true","20260909","BASE","1"
"STC1/in-82","1","STC01-A-009-06-D1","0","0","-1.2","in","6887.243128752867","6916.451944757045","6945.328111060974","29.208816004177606","58.0849823081071","in","true","20260909","BASE","1"
"STC1/out-82","1","STC01-B-023-02-D1","0","0","-1.2","out","6944.667809259679","6945.328111060974","6997.037610698237","0.6603018012947359","52.36980143855726","out","true","20260909","BASE","1"
"STC1/in-83","1","STC01-B-018-05-D1","0","0","-1.2","in","6964.796689962967","6997.037610698237","7030.080443668833","32.240920735269356","65.28375370586582","in","true","20260909","BASE","1"
"STC1/out-83","1","STC01-B-023-02-D2","0","0","-1.2","out","7030.373451172242","7030.373451172242","7081.146439195281","0","50.772988023039034","out","true","20260909","BASE","1"
"STC1/in-84","1","STC01-A-012-08-D2","0","0","-1.2","in","7042.134037546014","7081.146439195281","7119.355938832544","39.012401649267304","77.22190128652983","in","true","20260909","BASE","1"
"STC1/out-84","1","STC01-A-018-03-D1","0","0","-1.2","out","7111.9528094346515","7119.355938832544","7164.89877180314","7.403129397892371","52.945962368488836","out","true","20260909","BASE","1"
"STC1/in-85","1","STC01-A-001-07-D2","0","0","-1.2","in","7132.395079902239","7164.89877180314","7201.108271440403","32.503691900901686","68.71319153816421","in","true","20260909","BASE","1"
"STC1/out-85","1","STC01-A-028-04-D2","0","0","-1.2","out","7193.712368844344","7201.108271440403","7270.151104410998","7.395902596058477","76.43873556665403","out","true","20260909","BASE","1"
"STC1/in-86","1","STC01-A-004-02-D1","0","0","-1.2","in","7226.003222768859","7270.151104410998","7293.191999134996","44.14788164213951","67.18877636613706","in","true","20260909","BASE","1"
"STC1/out-86","1","STC01-A-025-05-D2","0","0","-1.2","out","7281.203443384065","7293.191999134996","7356.2348321055915","11.988555750930573","75.03138872152613","out","true","20260909","BASE","1"
"STC1/in-87","1","STC01-A-021-02-D1","0","0","-1.2","in","7303.2252009346","7356.2348321055915","7391.277665076188","53.00963117099127","88.05246414158773","in","true","20260909","BASE","1"
"STC1/in-88","1","STC01-A-007-04-D2","0","0","-1.2","in","7387.422271837878","7391.277665076188","7441.917710390702","3.855393238310171","54.49543855282445","dc","true","20260909","BASE","1"
"STC1/out-87","1","STC01-B-027-04-D1","0","0","-1.2","out","7374.852228159352","7391.277665076188","7499.793876694632","16.42543691683568","124.94164853527946","dc","true","20260909","BASE","1"
"STC1/in-89","1","STC01-B-004-09-D1","0","0","-1.2","in","7481.102238773766","7499.793876694632","7534.670042998561","18.691637920866015","53.56780422479551","dc","true","20260909","BASE","1"
"STC1/out-88","1","STC01-B-010-10-D1","0","0","-1.2","out","7453.093615999181","7499.793876694632","7580.927040822137","46.70026069545111","127.83342482295666","dc","true","20260909","BASE","1"
"STC1/in-90","1","STC01-B-014-05-D1","0","0","-1.2","in","7558.753369906915","7580.927040822137","7611.303207126067","22.17367091522192","52.549837219151414","dc","true","20260909","BASE","1"
"STC1/out-89","1","STC01-A-018-01-D1","0","0","-1.2","out","7537.364066888446","7580.927040822137","7654.346040096663","43.562973933690955","116.98197320821691","dc","true","20260909","BASE","1"
"STC1/in-91","1","STC01-B-007-07-D1","0","0","-1.2","in","7651.373754379205","7654.346040096663","7685.222206400593","2.9722857174583623","33.84845202138786","dc","true","20260909","BASE","1"
"STC1/out-90","1","STC01-B-018-06-D2","0","0","-1.2","out","7631.395634414097","7654.346040096663","7736.431706037855","22.95040568256627","105.03607162375829","dc","true","20260909","BASE","1"
"STC1/out-91","1","STC01-B-022-04-D2","0","0","-1.2","out","7713.056143289433","7736.431706037855","7797.807872341784","23.375562748422453","84.75172905235104","out","true","20260909","BASE","1"
